                        TIME SERIES OF MEAN DAILY STREAMFLOWS                        
 
                            N FK UMATILLA R NR GIBBON, OR                            
                Requested Period of Record:   6/1/1912 to  9/30/1943                 
 
Watershed ID #: 14019500                                              Basin: UMATILLA
Latitude: 45° 43' 58.998" *                        Longitude: -118° 11' 4.014" *
Hydrologic Unit: 17070103                      Public Land Survey: 3.00N-37.00E-22-NW
 
Time: 2:30 PM                                                        Date: 04/22/2019
-------------------------------------------------------------------------------------
                 Mean Daily Streamflows are in Cubic Feet per Second                 
.....................................................................................
                   Record Date     Mean Daily Discharge      Estimated               
-------------------------------------------------------------------------------------
                    11/30/1912                    36.0                          
                     12/1/1912                    36.0                          
                     12/2/1912                    36.0                          
                     12/3/1912                    36.0                          
                     12/4/1912                    40.0                          
                     12/5/1912                    40.0                          
                     12/6/1912                    36.0                          
                     12/7/1912                    36.0                          
                     12/8/1912                    36.0                          
                     12/9/1912                    36.0                          
                    12/10/1912                    36.0                          
                    12/11/1912                    36.0                          
                    12/12/1912                    36.0                          
                    12/13/1912                    44.0                          
                    12/14/1912                    51.0                          
                    12/15/1912                    51.0                          
                    12/16/1912                    45.0                          
                    12/17/1912                    45.0                          
                    12/18/1912                    45.0                          
                    12/19/1912                    45.0                          
                    12/20/1912                    45.0                          
                    12/21/1912                    45.0                          
                    12/22/1912                    45.0                          
                    12/23/1912                    45.0                          
                    12/24/1912                    45.0                          
                    12/25/1912                    45.0                          
                    12/26/1912                    45.0                          
                    12/27/1912                    45.0                          
                    12/28/1912                    45.0                          
                    12/29/1912                    45.0                          
                    12/30/1912                    45.0                          
                    12/31/1912                    45.0                          
                      1/1/1913                    47.0                          
                      1/2/1913                    44.0                          
                      1/3/1913                    60.0                          
                      1/4/1913                    70.0                          
                      1/5/1913                    51.0                          
                      1/6/1913                    51.0                          
                      1/7/1913                    51.0                          
                      1/8/1913                    51.0                          
                      1/9/1913                    48.0                          
                     1/10/1913                    48.0                          
                     1/11/1913                    48.0                          
                     1/12/1913                    48.0                          
                     1/13/1913                    48.0                          
                     1/14/1913                    48.0                          
                     1/15/1913                    48.0                          
                     1/16/1913                    37.0                          
                     1/17/1913                    37.0                          
                     1/18/1913                    38.0                          
                     1/19/1913                    36.0                          
                     1/20/1913                    35.0                          
                     1/21/1913                    40.0                          
                     1/22/1913                    40.0                          
                     1/23/1913                    40.0                          
                     1/24/1913                    40.0                          
                     1/25/1913                    40.0                          
                     1/26/1913                    40.0                          
                     1/27/1913                    40.0                          
                     1/28/1913                    40.0                          
                     1/29/1913                    40.0                          
                     1/30/1913                    40.0                          
                     1/31/1913                    40.0                          
                      2/1/1913                    55.0                          
                      2/2/1913                    55.0                          
                      2/3/1913                    55.0                          
                      2/4/1913                    55.0                          
                      2/5/1913                    55.0                          
                      2/6/1913                    55.0                          
                      2/7/1913                    55.0                          
                      2/8/1913                    55.0                          
                      2/9/1913                    55.0                          
                     2/10/1913                    55.0                          
                     2/11/1913                    55.0                          
                     2/12/1913                    55.0                          
                     2/13/1913                    55.0                          
                     2/14/1913                    55.0                          
                     2/15/1913                    55.0                          
                     2/16/1913                    55.0                          
                     2/17/1913                    55.0                          
                     2/18/1913                    55.0                          
                     2/19/1913                    55.0                          
                     2/20/1913                    55.0                          
                     2/21/1913                    55.0                          
                     2/22/1913                    55.0                          
                     2/23/1913                    55.0                          
                     2/24/1913                    55.0                          
                     2/25/1913                    55.0                          
                     2/26/1913                    55.0                          
                     2/27/1913                    55.0                          
                     2/28/1913                    55.0                          
                      3/1/1913                   100                            
                      3/2/1913                   100                            
                      3/3/1913                   100                            
                      3/4/1913                   100                            
                      3/5/1913                   100                            
                      3/6/1913                   100                            
                      3/7/1913                   100                            
                      3/8/1913                   100                            
                      3/9/1913                   100                            
                     3/10/1913                   100                            
                     3/11/1913                   100                            
                     3/12/1913                   100                            
                     3/13/1913                   100                            
                     3/14/1913                   100                            
                     3/15/1913                   100                            
                     3/16/1913                   100                            
                     3/17/1913                   100                            
                     3/18/1913                   100                            
                     3/19/1913                   100                            
                     3/20/1913                   100                            
                     3/21/1913                   100                            
                     3/22/1913                   100                            
                     3/23/1913                   100                            
                     3/24/1913                   100                            
                     3/25/1913                   100                            
                     3/26/1913                   100                            
                     3/27/1913                   100                            
                     3/28/1913                   100                            
                     3/29/1913                   100                            
                     3/30/1913                   100                            
                     3/31/1913                   100                            
                      4/1/1913                   285                            
                      4/2/1913                   200                            
                      4/3/1913                   150                            
                      4/4/1913                   150                            
                      4/5/1913                   180                            
                      4/6/1913                   170                            
                      4/7/1913                   160                            
                      4/8/1913                   140                            
                      4/9/1913                   140                            
                     4/10/1913                   170                            
                     4/11/1913                   260                            
                     4/12/1913                   390                            
                     4/13/1913                   440                            
                     4/14/1913                   320                            
                     4/15/1913                   320                            
                     4/16/1913                   270                            
                     4/17/1913                   240                            
